provider_location_guid,loc_name,loc_admin_street1,loc_admin_street2,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,loc_phone,latitude,longitude,count
8bf44e5c-8312-4ea7-bef3-99ce107a0906,DORAN PHARMACY INC #MS1003013,525 NORTH GLENDALE AVE,NA,GLENDALE,CA,91206,http://www.doranpharmacy.com,(818) 291-4099,34.153852,-118.243685,2
8c00cd9e-66ee-4cd7-a456-4a66298da2d5,Del Puerto Health Center,"1700 Keystone Pacific Parkway, Unit B;",NA,Patterson,CA,95363,http://www.dphealth.org,(209) 892-9100,37.475557,-121.161106,1
8c04ba1b-8878-4bf2-a728-f935c88c6423,Rite Aid #RA105704,27350 SUN CITY BOULEVARD,NA,MENIFEE,CA,92586-5506,https://www.riteaid.com,951-301-0063,33.714091,-117.192814,2
8c33e2e0-5d2e-4c27-8a27-bc803b69bf7a,SAVE MART PHCY #36 RX #117843,715 WEST GRANGEVILLE BLVD,SAVE MART PHCY #36 RX,HANFORD,CA,93230,https://savemartluckysched.rxtouch.com/smsched/program/covid19/patient/advisory,559-582-1697,36.341682,-119.65604,3
8c54dc2b-1244-4349-aec7-db10f834463d,SAV-ON PHARMACY #711,1929 W SAN MARCOS BLVD,NA,SAN MARCOS,CA,92078,https://www.albertsons.com/vaccinations/home,760-916-1042,33.131874,-117.21093,1
8c647826-efbb-4b27-b370-e1300e17f51f,MTM PHARMACY #MS1001382,12666 BROOKHURST ST STE 110,NA,GARDEN GROVE,CA,92840,https://mtmpharmacy.net/,(714) 705-6992,33.778897,-117.958035,4
8c759220-596d-4cdc-8788-a901ff10b634,"CVS Pharmacy, Inc. #08860",11831 HAWTHORNE BOULEVARD,NA,HAWTHORNE,CA,90250,https://www.cvs.com/store-locator/details-directions/008860,(310) 679-3668,33.926613,-118.353911,1
8c76b87e-4bb7-41f9-bef0-0072dc069f0e,Walgreens Co. #7081,416 ALVARADO ST,-,MONTEREY,CA,93940-2711,https://www.walgreens.com,831-644-9057,36.599427,-121.894726,2
8c787a4c-a5eb-4bd5-a5c2-4c8adbb45bf6,Ralphs Pharmacy #70300279,4700 ADMIRALTY WAY,NA,MARINA DEL REY,CA,90292,www.krogerhealth.com,(310) 827-4843,33.979183,-118.43858,1
8c9c5fa5-cbdb-445c-a4b6-c320777a7da3,"CVS Pharmacy, Inc. #09549",1980 COLLEGE BLVD,NA,OCEANSIDE,CA,92056,https://www.cvs.com/store-locator/details-directions/009549,(760) 945-4676,33.208511,-117.284259,1
8c9d2b28-ea44-4541-86e8-aabe9944f43f,"CVS Pharmacy, Inc. #02994",3100 GEER RD.,NA,TURLOCK,CA,95382,https://www.cvs.com/store-locator/details-directions/002994,(209) 664-1121,37.521307,-120.84801,1
8c9f1289-6430-44a4-a03d-bbe903497991,SAMARITAN MEDICAL TOWER PHARMACY #MS1005784,1127 WILSHIRE BLVD STE201,NA,LOS ANGELES,CA,90017,NA,(213) 482-0664,34.053193,-118.263854,1
8ca3eecb-9dbc-4c80-91cb-3ac0f45b853f,Safesave Pharmacy,737 Colusa Ave;,NA,Yuba City,CA,95991,http://www.safesavepharmacy.com,(530) 674-3550,39.1422,-121.62679,1
8cbf3719-8bd8-4b90-a993-95dad9ea9dac,Walmart Inc #10-5683,8455 Elk Grove Blvd,NA,Elk Grove,CA,95758-9573,https://www.walmart.com/store/5683,9165093170,38.410138,-121.392129,3
8cc7f094-b62d-4e82-afaa-7690c1e2948c,Walmart Inc #10-5601,21132 Beach Blvd,NA,Huntington Beach,CA,92648-5404,https://www.walmart.com/store/5601,7142744484,33.655607,-117.987043,3
8ccf4400-8ee2-4137-a9af-28f22d5c4216,Costco Wholesale Corporation #775,12155 TECH CENTER DRIVE,NA,POWAY,CA,92064,https://www.costco.com/pharmacy/adult-immunization-program.html,8588482478,32.936197,-117.033715,3
8cde6f2e-7c37-4dba-8f35-7b2af46cf496,Rite Aid #RA106040,575  M  STREET,NA,CRESCENT CITY,CA,95531-2827,https://www.riteaid.com,707-465-3981,41.756831,-124.19369,2
8cf61e73-3bed-47f6-9c0c-06b6a2a614a7,SAV-ON PHARMACY #3171,1500 NORTH H STREET,NA,Lompoc,CA,93436,https://www.albertsons.com/vaccinations/home,805-737-0416,34.662293,-120.455836,3
8d0b7b5b-66c0-469d-99d5-65054017334e,Kaiser Permanente #01782,28150 Keller Rd.,1st Fl,Murrieta,CA,92563,https://healthy.kaiserpermanente.org/southern-california/health-wellness/coronavirus-information/vaccine-appointments,(833) 574-2273,33.629116,-117.168569,1
8d0db520-f047-4b23-a002-a515274988a8,"CVS Pharmacy, Inc. #09758",2101 W. IMPERIAL HIGHWAY #C,NA,LA HABRA,CA,90631,https://www.cvs.com/store-locator/details-directions/009758,(562) 947-3789,33.91869,-117.969015,1
8d2c7216-423c-4a7c-a581-63824254fecb,Rite Aid #RA106520,4830 J STREET,NA,SACRAMENTO,CA,95819-3742,https://www.riteaid.com,916-451-2187,38.566508,-121.443207,2
8d3a4b42-a008-47db-9b63-d5a0d97673d2,Walgreens Co. #6287,2399 S BROADWAY,-,SANTA MARIA,CA,93454-7832,https://www.walgreens.com,805-928-4633,34.917212,-120.436753,2
8d5264d8-f195-407f-a506-e2a5ec3d15b2,Selma Pharmacy,2132 HIGH ST,NA,SELMA,CA,93662,https://healthmartcovidvaccine.com,559-318-9646,36.570535,-119.61349,4
8d790b74-0faa-43a9-a9ad-5aad4e1621f5,Walgreens Co. #6413,230 N LA BREA AVE,-,INGLEWOOD,CA,90301-1215,https://www.walgreens.com,310-671-2471,33.966399,-118.35273,1
8d866560-ddad-4d0b-b8c4-0b0d68375f04,PHARMACA INTEGRATIVE PHARMACY #MS1001520,15150 W SUNSET BLVD,NA,PACIFIC PALISADES,CA,90272,https://www.pharmacarx.com/,(310) 454-1345,34.04574,-118.524484,1
8d9d98c3-56b0-4213-a3ba-08bc8960e4fc,VONS PHARMACY #2107,10675 Scrpps Poway Parkway,NA,San Diego,CA,92131,https://www.vons.com/vaccinations/home,858-693-1545,32.935459,-117.098347,3
8d9e90d4-5226-4e6c-b9ba-1e724363b46e,"CVS Pharmacy, Inc. #09745",4535 HOLT BLVD,NA,MONTCLAIR,CA,91763,https://www.cvs.com/store-locator/details-directions/009745,(909) 624-4177,34.06254,-117.706455,1
8daee682-9ebc-4f4a-ba93-7bfc95603e38,"CVS Pharmacy, Inc. #09111",16773 BERNARDO CENTER DR,NA,RANCHO BERNARDO,CA,92128,https://www.cvs.com/store-locator/details-directions/009111,(858) 451-2630,33.018251,-117.073337,1
8db10aae-85c4-4594-ab91-ddae4f644334,Safesave Pharmacy #0550790,737 Colusa Avenue,NA,Yuba City,CA,95991,http://www.safesavepharmacy.com,(530) 674-3550,39.1422,-121.62679,1
8db59b6d-ec97-4349-a038-920c14d78d20,"CVS Pharmacy, Inc. #17804",8900 S. SEPULVEDA BLVD,NA,Los Angeles,CA,90045,https://www.cvs.com/store-locator/details-directions/017804,(310) 242-6993,33.95558,-118.395772,1
8dc6528e-d747-444e-b7dd-6ff871ddcbd8,"CVS Pharmacy, Inc. #09639",11940 GARVEY AVENUE,NA,EL MONTE,CA,91732,https://www.cvs.com/store-locator/details-directions/009639,(626) 350-1052,34.061832,-118.020713,1
8dcca683-9c79-466f-8a99-876a88b42d4a,LUCKY  PHCY #712 RX #115052,34101 FREMONT BLVD,LUCKY  PHCY #712 RX,FREMONT,CA,94555,https://savemartluckysched.rxtouch.com/smsched/program/covid19/patient/advisory,(510) 794-9735,37.5762,-122.0452,3
8ddfb7c2-f8eb-4cbf-8d77-aa1f75dff52c,"CVS Pharmacy, Inc. #09980",9479 MADISON AVE,NA,FOLSOM,CA,95630,https://www.cvs.com/store-locator/details-directions/009980,(916) 987-5710,38.677287,-121.197807,1
8de24720-9dab-4804-bca3-896eaccbd254,Walgreens Co. #7867,1430 EASTLAKE PKWY,-,CHULA VISTA,CA,91915-1926,https://www.walgreens.com,619-591-7042,32.629771,-116.96565,1
8de72382-c9da-444c-9751-1f7cc30976f8,SAV-ON PHARMACY #1319,450 E CYPRESS AVE,NA,Redlands,CA,92373,https://www.albertsons.com/vaccinations/home,909-793-2218,34.048628,-117.17151,2
8e337921-0ac9-4cf8-a4a9-9a41ab8a7de3,Costco Wholesale Corporation #129,1601 COLEMAN AVE,NA,SANTA CLARA,CA,95050,https://www.costco.com/pharmacy/adult-immunization-program.html,4089880565,37.357049,-121.939285,2
8e46c561-d379-41fd-af70-3b1062fba876,Costco Wholesale Corporation #132,198 PLAZA DRIVE,NA,VALLEJO,CA,94591,https://www.costco.com/pharmacy/adult-immunization-program.html,7075536402,38.133097,-122.213623,2
8e4b93a7-be88-46f5-8d25-a32464a238d8,SAV-ON PHARMACY #1347,775 S TUCKER RD,NA,Tehachapi,CA,93561,https://www.albertsons.com/vaccinations/home,661-823-7094,35.125727,-118.469516,3
8e5562f6-6fdd-4ce5-99df-dbe824fa2904,TIB Pharmacy,5886 MOWRY SCHOOL RD,NA,NEWARK,CA,94560,http://www.TIBPharmacy.com,(510) 573-0064,37.519434,-121.99309,2
8e60fa0f-2720-40b8-827d-7c4170911be5,Clinica Medica General    Los Angeles,2208 West 7th Street,NA,Los Angeles,CA,90057,http://www.cmghc.com,(213) 384-3434,34.056841,-118.278745,1
8e6214ed-51aa-4abd-ae1d-f49cf921cd70,Kmart Pharmacy # 9746,111 West McKnight Way,NA,Grass Valley,CA,95949,https://pharmacy.kmart.com/newrx-landing,(530) 272-2697,39.198384,-121.060563,1
8e656b2e-25a9-4c28-976a-b4c346c93180,MEDICAL PLAZA PHARMACY #MS1001519,1700 N ROSE AVE SUITE 140,NA,OXNARD,CA,93030,NA,(805) 981-3366,34.217478,-119.155566,2
8e7831a6-996b-4c55-8ed6-65880466a860,TCare Pharmacy #5672678,678 North Wilson Way Suite 14,NA,Stockton,CA,95205,https://t-care-pharmacy.business.site/?utm_source=gmb&utm_medium=referral,(209) 475-8846,37.962053,-121.270505,3
8e78dbf8-3947-4fd4-8fd8-6fa38933b31e,Walgreens Co. #3378,1376 KOOSER RD,-,SAN JOSE,CA,95118-3813,https://www.walgreens.com,408-448-2503,37.245597,-121.889695,1
8ec21133-0762-4e54-b247-64b2dada8daf,Rite Aid #RA105683,366 SOUTH PALM CANYON DRIVE,NA,PALM SPRINGS,CA,92262-7302,https://www.riteaid.com,760-325-2326,33.817828,-116.546148,2
8eeb004f-920a-4ae1-bd88-205d400162f3,"Tender Care Community Clinic, Inc.",7862 Firestone Blvd;,NA,Downey,CA,90241,https://tendercarecc.org,(562) 869-7007,33.943702,-118.140292,2
8efaa24e-9379-4441-aeea-ef317fd3002a,Costco Wholesale Corporation #126,11000 GARDEN GROVE BLVD,NA,GARDEN GROVE,CA,92843,https://www.costco.com/pharmacy/adult-immunization-program.html,7146386311,33.772799,-117.940644,2
8f1e666d-ee5f-4a82-8e37-59a3def147ef,Rite Aid #RA105760,1406 WEST EDINGER AVENUE,NA,SANTA ANA,CA,92704-4307,https://www.riteaid.com,714-546-6191,33.726351,-117.887458,2
8f27986c-db92-49a6-9944-8df39ee7b4b9,Walgreens Co. #5455,111 W WASHINGTON AVE,-,ESCONDIDO,CA,92025-2629,https://www.walgreens.com,760-291-0299,33.126285,-117.084511,1
8f2af4f6-135e-4b9f-a5d4-613fffab4639,"CVS Pharmacy, Inc. #09723",11428 KENYON WAY,NA,RANCHO CUCAMONGA,CA,91701,https://www.cvs.com/store-locator/details-directions/009723,(909) 948-1065,34.13563,-117.55573,1
8f468557-bb1c-4cc8-af48-f01d2d47f104,Walmart Inc #10-1979,15960 Dam Rd,NA,Clearlake,CA,95422-7906,https://www.walmart.com/store/1979,7079946881,38.931659,-122.616264,1
8f49038b-3d1d-4ebe-a909-87bba8918038,Walmart Inc #10-4317,400 Tucker Rd,NA,Tehachapi,CA,93561-0722,https://www.walmart.com/store/4317,6618252258,35.129514,-118.465757,1
8f832261-97a1-4885-8f2d-dee24335e7a8,SAFEWAY PHARMACY #1195,5431 Clayton Rd,NA,Clayton,CA,94517,https://www.safeway.com/vaccinations/home,925-672-2107,37.953826,-121.953717,1
8fb9fe29-f3c9-45ca-bede-f294078534e6,The Garden Pediatrics Group,101 E REDLANDS BLVD,NA,REDLANDS,CA,92373,NA,9097928866,34.058414,-117.180653,1
8fc4fff8-ef84-48bc-95f9-79c51a7ad8d2,Walgreens Co. #3383,141 KEARNY ST,-,SAN FRANCISCO,CA,94108-4801,https://www.walgreens.com,415-834-0356,37.789427,-122.404116,1
8fd4d097-9120-4910-91c2-a183c654676e,Med Choice Pharmacy #5658109,621 B North Euclid Street,NA,Anaheim,CA,92801,www.medchoicerx.com,(714) 533-3080,33.840162,-117.943899,2
8ff87733-c775-44b2-bbdb-65ee1674d41f,Walgreens Co. #10045,2310 TELEGRAPH AVE,-,BERKELEY,CA,94704-1613,https://www.walgreens.com,510-848-5121,37.86843,-122.259483,1
90358654-d824-41af-89e6-3eadaef83466,Costco Wholesale Corporation #428,2207 W COMMONWEALTH,NA,ALHAMBRA,CA,91803,https://www.costco.com/pharmacy/adult-immunization-program.html,6262826954,34.089515,-118.148531,2
903ae1b5-f2cd-493e-adec-2b108caafe91,"CVS Pharmacy, Inc. #16223",2800 NAGLEE RD,NA,TRACY,CA,95304,https://www.cvs.com/store-locator/details-directions/016223,(209) 833-0072,37.757638,-121.457937,1
90449898-ccf7-4136-aae4-5d4064a15558,"CVS Pharmacy, Inc. #09832",3678 SONOMA BLVD,NA,VALLEJO,CA,94590,https://www.cvs.com/store-locator/details-directions/009832,(707) 552-8844,38.124286,-122.253779,1
904e0465-3898-483c-9b61-5a4d29964182,"CVS Pharmacy, Inc. #16108",3173 E SHIELDS AVE,NA,FRESNO,CA,93726,https://www.cvs.com/store-locator/details-directions/016108,(559) 222-6287,36.780661,-119.771014,1
9076d002-f054-4da5-8d2b-fcba73d06b6c,SAFEWAY PHARMACY #1890,1080 Pleasant Grove Blvd.,NA,Roseville,CA,95678,https://www.safeway.com/vaccinations/home,916-783-2128,38.776841,-121.29147,2
909eeec3-d1de-460c-8f20-5d87c4af4ac1,Rite Aid #RA106448,2751 DEL PASO ROAD,NA,SACRAMENTO,CA,95835-2303,https://www.riteaid.com,916-285-9372,38.657487,-121.523351,2
909f884f-09b1-44dd-9ad3-df0b93055842,Ralphs Pharmacy #70300039,260 S LA BREA AVE,NA,LOS ANGELES,CA,90036,www.krogerhealth.com,(323) 937-9383,34.069685,-118.343631,2
90a813f0-3668-4cd5-b2f6-1929e8aeb1a7,"CVS Pharmacy, Inc. #17230",2370 S AZUSA AVE,NA,WEST COVINA,CA,91792,https://www.cvs.com/store-locator/details-directions/017230,(626) 667-5401,34.032989,-117.911535,1
90b12e54-2434-48ef-bc28-8aa3bb39c141,Walgreens Co. #4517,2600 MOWRY AVE,-,FREMONT,CA,94538-1619,https://www.walgreens.com,510-742-9356,37.55539,-121.982191,1
90c88f7d-78a2-4216-b617-d9d88edc8bac,Rite Aid #RA105508,15924 BELLFLOWER BOULEVARD,NA,BELLFLOWER,CA,90706-4602,https://www.riteaid.com,562-925-5314,33.888717,-118.124063,2
90d19979-9dfb-4a07-a07e-bc2912b59692,Medex Medical Group,127-B W Las Tunas Drive,NA,San Gabriel,CA,91776,NA,6264578600,34.102876,-118.101061,2
90d1bd3b-bef2-466b-8027-3df5e98ec43c,"CVS Pharmacy, Inc. #16746",133 SERRAMONTE CTR,NA,DALY CITY,CA,94015,https://www.cvs.com/store-locator/details-directions/016746,(650) 755-4668,37.6705,-122.471026,1
90d9121a-df32-43c8-bd74-f75ec7081644,"CVS Pharmacy, Inc. #17183",2425 CLARIBEL RD,NA,RIVERBANK,CA,95367,https://www.cvs.com/store-locator/details-directions/017183,(209) 863-1277,37.713792,-120.952674,1
90e618f1-7ad5-4128-92d8-1cefaabcc915,Han Family Medical Group-Norwalk,11637 The Plaza #45,NA,Norwalk,CA,90650,NA,(562) 318-0810,33.90335,-118.084514,1
91038625-2426-400b-a3c2-ad8ac5bbde35,Walgreens Co. #12143,5504 BALBOA AVE,-,SAN DIEGO,CA,92111-2704,https://www.walgreens.com,858-495-9155,32.820123,-117.181352,1
911f4667-e42b-452c-b7ea-9b47ea942870,"CVS Pharmacy, Inc. #09937",4445 MISSION BLVD,NA,SAN DIEGO,CA,92109,https://www.cvs.com/store-locator/details-directions/009937,(858) 273-0900,32.79551,-117.254292,1
9127ee86-8719-4716-a4bc-98093e991fe5,VONS PHARMACY #2724,3439 Via Montebello,NA,Carlsbad,CA,92009,https://www.vons.com/vaccinations/home,760-633-0168,33.081526,-117.232061,2
9145c9b3-0b31-453d-b9de-a5be4282ebc4,Winterhaven - Clinicas De Salud Del Pueblo,2133 Winterhaven Dr;,NA,Winterhaven,CA,92283,NA,(760) 538-3073,32.736321,-114.627393,1
914ab06d-7980-4fbb-9667-35cd8641f83c,SAFEWAY PHARMACY #997,1663 Branham Lane,NA,San Jose,CA,95118,https://www.safeway.com/vaccinations/home,408-267-4942,37.253126,-121.908363,1
9171b414-275b-41b2-9210-d5dae1e4aaab,Rite Aid #RA105793,159 WEST POLK STREET,NA,COALINGA,CA,93210-2302,https://www.riteaid.com,559-935-3597,36.135583,-120.365799,3
9178ec60-174d-4d68-b4fb-dedfd8f7c74a,"CVS Pharmacy, Inc. #09598",455 NORTH STATE COLLEGE BOULEVARD,NA,FULLERTON,CA,92831,https://www.cvs.com/store-locator/details-directions/009598,(714) 871-6700,33.873752,-117.890571,1
9190c9ad-3afb-4249-ba36-08038a418ee1,Walgreens Co. #21141,217 ALMA ST,SUITE 200,PALO ALTO,CA,94301-1017,https://www.walgreens.com,650-326-3876,37.445808,-122.167225,1
91ae547f-35ad-4e6c-8c8a-b3facd79a9a1,Rite Aid #RA106338,2059 SOUTH GAREY AVENUE,NA,POMONA,CA,91766-5727,https://www.riteaid.com,909-613-1191,34.03396,-117.74989,2
91b2a4d4-c17b-4e50-9bd3-861f3166317b,Kaiser SC - South Bay Medical Center,25825 Vermont Ave,NA,Harbor City,CA,90710,https://healthy.kaiserpermanente.org/southern-california/health-wellness/coronavirus-information/vaccine-appointments,(833) 574-2273,33.788238,-118.295397,3
91b88738-b294-49a3-8b10-a25ecc61982e,Walmart Inc #10-2735,6051 Florin Rd,NA,Sacramento,CA,95823-2304,https://www.walmart.com/store/2735,9164279719,38.499367,-121.434369,3
91b932f7-44a8-4600-9201-2df503adbeb1,Rite Aid #RA105514,28100 S WESTERN AVENUE,NA,SAN PEDRO,CA,90732-1248,https://www.riteaid.com,310-833-5015,33.764266,-118.309939,2
91c33c02-0618-4c4a-9dfc-a327486af9a0,Rite Aid #RA106302,150 EAST LERDO HIGHWAY,NA,SHAFTER,CA,93263-2702,https://www.riteaid.com,661-746-4991,35.500411,-119.277024,3
91d668ae-3345-4409-94d1-31f7b1286173,Innovative Compounding Pharmacy,820 Wales Dr STE 3,NA,Folsom,CA,95630,https://icpfolsom.com/covid-vaccine/,(916) 984-9222,38.670676,-121.162436,1
91dbfea4-ff43-489a-8cfa-0c9faa598401,Ralphs Pharmacy #70300110,3455 SEPULVEDA BLVD,NA,TORRANCE,CA,90505,www.krogerhealth.com,(310) 370-0535,33.828074,-118.345556,1
91e9c19b-661a-434e-a7dc-767d84a8143c,Rite Aid #RA106529,894 OAK VALLEY PARKWAY STE B,NA,BEAUMONT,CA,92223-1463,https://www.riteaid.com,951-769-7370,33.947457,-116.999127,2
91ef2a25-24e6-4b08-a7f9-c71911035a8c,"CVS Pharmacy, Inc. #09644",16975 BEAR VALLEY RD.,NA,HESPERIA,CA,92345,https://www.cvs.com/store-locator/details-directions/009644,(760) 947-7043,34.470295,-117.293467,1
91f061bb-ed06-4001-a17f-648f66db0d75,Walgreens Co. #9883,6316 IRVINE BLVD,-,IRVINE,CA,92620-2102,https://www.walgreens.com,949-451-1563,33.69613,-117.741893,1
91f778dc-00ec-4423-bf29-055a997fd0d8,Walgreens Co. #5798,401 N AZUSA AVE,-,COVINA,CA,91722-3609,https://www.walgreens.com,626-332-0519,34.088514,-117.908514,1
91f8337d-9c9d-4e7f-afe4-0c940a577ce9,Walgreens Co. #2705,2050 IRVING ST,-,SAN FRANCISCO,CA,94122-1716,https://www.walgreens.com,415-664-4215,37.763679,-122.480026,1
920b1c3f-1c88-4c82-b9d3-9a19a9b43e63,"CVS Pharmacy, Inc. #03937",455 S. MAIN ST.,NA,RED BLUFF,CA,96080,https://www.cvs.com/store-locator/details-directions/003937,(530) 529-5530,40.166096,-122.229315,1
9213d1b7-9645-4bd0-a8ae-a9f990f4ec1e,"CVS Pharmacy, Inc. #09801",10 SHAW AVENUE,NA,CLOVIS,CA,93612,https://www.cvs.com/store-locator/details-directions/009801,(559) 299-9511,36.80816,-119.709366,1
9232097e-09fe-443d-bc50-1fedbd16b040,"CVS Pharmacy, Inc. #17775",1610 Wilshire Blvd,NA,Santa Monica,CA,90403,https://www.cvs.com/store-locator/details-directions/017775,(310) 310-6532,34.028363,-118.486481,1
9232a716-8717-4e5a-b691-c2763b225d92,Walmart Inc #10-5663,8844 Limonite Ave,NA,Riverside,CA,92509-5021,https://www.walmart.com/store/5663,9519687218,33.974274,-117.476836,3
923629ab-3660-4b20-986e-85ba115becd1,"CVS Pharmacy, Inc. #16447",2040 CALIFORNIA AVE,NA,SAND CITY,CA,93955,https://www.cvs.com/store-locator/details-directions/016447,(831) 583-9110,36.62113,-121.843095,1
9237cd59-2b1e-4c9c-b58e-b14dabc505fa,"CVS Pharmacy, Inc. #09181",455 ENCINITAS BLVD.,NA,ENCINITAS,CA,92024,https://www.cvs.com/store-locator/details-directions/009181,(760) 436-4055,33.046397,-117.283134,1
9238ee23-50b6-41f9-b32b-f0ab5108aaab,SAFEWAY PHARMACY #305,1071 EL CAMINO REAL,NA,Redwood City,CA,94063,https://www.safeway.com/vaccinations/home,650-306-1902,37.4846,-122.230201,1
924d4634-6870-45fd-88fa-39070895f8aa,6th Street Health Centers,593 W. 6th Street ;,NA,San Pedro,CA,90731,https://www.harborcommunityclinic.com/?utm_source=gmb_auth,(310) 547-0202,33.73851,-118.289958,1
924d8730-3b54-4820-8bd2-538fd76a1933,"CVS Pharmacy, Inc. #04792",15232 SHERMAN WAY,NA,VAN NUYS,CA,91405,https://www.cvs.com/store-locator/details-directions/004792,(818) 374-3480,34.20064,-118.465339,2
92790323-d85c-4b02-9e22-2006019205dc,Rite Aid #RA105510,5520 WOODRUFF AVENUE,NA,LAKEWOOD,CA,90713-1535,https://www.riteaid.com,562-866-3681,33.857614,-118.115468,2
928bf910-5b73-4e30-9575-7fc84dfba259,FAMILY PHARMACY,1400 ATLANTIC AVENUE,NA,LONG BEACH,CA,90813,https://healthmartcovidvaccine.com,562-591-4417,33.78364,-118.184285,2
92913a75-1f47-4d2a-b7e3-276135203910,Anaheim Katella,801 E. Katella Avenue,NA,Anaheim,CA,92805,https://www.plannedparenthood.org/planned-parenthood-orange-san-bernardino,(714) 922-4100,33.803882,-117.898676,1
92919acd-7c34-41d0-ba01-1de340b4457d,Rite Aid #RA105778,3941 SPRING ROAD,NA,MOORPARK,CA,93021-2300,https://www.riteaid.com,805-529-5726,34.263395,-118.865451,2
92a8178a-1a96-4f2e-b1fb-12e735e06017,Rite Aid #RA105979,901 SOQUEL AVENUE,NA,SANTA CRUZ,CA,95062-2122,https://www.riteaid.com,831-426-4303,36.978439,-122.01475,2
92bbf8b7-101f-40bf-9e7b-22b8fa0c01c5,AMH Comprehensive Medical Centers,6017 Atlantic Blvd;,NA,Maywood,CA,90270,http://caremedchc.org,3235608880,33.984747,-118.186181,1
92c1e01b-8354-459f-950b-0e3968b7c4ad,Ralphs Pharmacy #70300680,100 W CARRILLO ST,NA,SANTA BARBARA,CA,93101,www.krogerhealth.com,(805) 564-7070,34.419948,-119.704182,2
92d4738f-ad26-4c0b-b4b5-2c02d703128a,SAV-ON PHARMACY #757,720 3RD AVE,NA,Chula Vista,CA,91910,https://www.albertsons.com/vaccinations/home,619-420-8313,32.626583,-117.075807,1
92e8bcf5-7de1-4f1f-94aa-9be147e57fa8,EXPRESS PHARMACY #MS1001972,317 E KINGS ST,NA,AVENAL,CA,93204,NA,(559) 345-6737,36.002788,-120.134075,2
930d653d-c5dd-4b5c-a552-27d3e0b5e692,New Life Pharmacy,1722 DESIRE AVE. 103,NA,ROWLAND HEIGHTS,CA,91748,https://healthmartcovidvaccine.com,626-839-3000,33.986967,-117.895853,3
9343f5c5-8e94-41dc-8449-1055302a14af,Rite Aid #RA106043,2805 BELL ROAD,NA,AUBURN,CA,95603-2589,https://www.riteaid.com,530-823-8125,38.940237,-121.095042,2
9350d6e2-40dd-4eef-9535-04c013ae9e40,Walgreens Co. #5846,2303 E VINEYARD AVE,-,OXNARD,CA,93036-2183,https://www.walgreens.com,805-983-8644,34.227648,-119.177176,1
93640541-3ca4-4b5b-afb4-e802142e868d,Save Mart Supermarkets #067640,1157 NORTH WILLOW,NA,CLOVIS,CA,93611,https://savemartluckysched.rxtouch.com/smsched/program/covid19/patient/advisory,559-297-0174,36.850817,-119.727945,1
937b6440-b4c3-4dda-8c9b-65b74d553812,Walgreens Co. #12332,21650 US HIGHWAY 18,-,APPLE VALLEY,CA,92307-3990,https://www.walgreens.com,760-240-0866,34.521972,-117.214834,1
9396c8d9-a86a-4ed3-a808-f2b5e8ace09a,SAFEWAY PHARMACY #1110,1546 North Main,NA,Salinas,CA,93906,https://www.safeway.com/vaccinations/home,831-442-7502,36.712682,-121.65221,2
93c48682-39d8-4e66-bbdf-4dc2152892fb,Costco Wholesale Corporation #741,1540 FROOM RANCH WAY,NA,SAN LUIS OBISPO,CA,93405,https://www.costco.com/pharmacy/adult-immunization-program.html,8055417028,35.252195,-120.691701,3
93d1846a-76dc-41a5-82a9-0e166352d806,Porterville Pharmacy,406 W Putnam Ave,NA,Porterville,CA,93257,NA,5597934410,36.069759,-119.026194,2
93e3e091-13db-4b96-b05f-a16a4cc68273,Oso Home Care #0597837,17175 Gillette Avenue,NA,Irvine,CA,92614,https://calendly.com/osocovid19/vaccine,(949) 660-7126,33.696985,-117.849596,2
93ea2434-5df7-4c97-a529-b02f16e857ae,Ralphs Pharmacy #70300213,22915 VICTORY BLVD,NA,WEST HILLS,CA,91307,www.krogerhealth.com,(818) 716-1275,34.187025,-118.626388,2
94113d4a-66ce-494b-8279-ce244120ed9e,"CVS Pharmacy, Inc. #03022",1063 C ST,NA,GALT,CA,95632,https://www.cvs.com/store-locator/details-directions/003022,(209) 745-9534,38.254469,-121.296699,1
9420ee06-5cbe-4506-b43f-e915d6a9169b,"CVS Pharmacy, Inc. #17521",1701 N GAFFEY ST,NA,SAN PEDRO,CA,90731,https://www.cvs.com/store-locator/details-directions/017521,(310) 507-6290,33.760572,-118.294137,1
94285dee-6995-43ba-a983-71ec53ba0ec1,"CVS Pharmacy, Inc. #06755",5030 LONG Ã¯Â¿Â½BEACH BLVD.,NA,LONG BEACH,CA,90805,https://www.cvs.com/store-locator/details-directions/006755,(562) 984-2813,33.847641,-118.193356,2
94288a6e-3cd7-4902-bd3f-31c8bad129fd,LC SCRIPTS #MS1001751,15440 BEACH BLVD UNIT 120,NA,WESTMINSTER,CA,92683,NA,(714) 892-4445,33.738753,-117.987958,2
942bdf3d-645e-4e44-9978-3407258146b2,Rite Aid #RA105998,6455 PACIFIC AVENUE,NA,STOCKTON,CA,95207-3715,https://www.riteaid.com,209-478-5062,38.008479,-121.322035,2
94387fd5-f414-4a8a-93bc-a388b7e08d4b,Rite Aid #RA105999,230 SOUTH MAIN STREET,NA,ANGELS CAMP,CA,95222-0850,https://www.riteaid.com,209-736-4623,38.079269,-120.556242,2
